,Common_Name,Scientific_Name,Tree_Height,Aboveground_Biomass,Live_Crown_Leaves,Tree_Branches,Tree_Bark,Tree_Stem,DBH,Crown_Diameter,Total_Aboveground_Carbon,Foliage_Biomass,Foliage_Leaves,Wood_Density
4249,Cherry,Prunus avium,21.0808195170728,1461.77960606292,368.326290701516,513.206792238634,128.943558484316,1332.8360475786,52.7405615498801,4.05136403704582,730.889803031459,146.10249287216,458.580902288668,0.72
4250,Cherry,Prunus avium,27.7298296614674,1103.65099208429,276.788292222191,991.320478217676,436.429081596434,667.22191048786,48.9123210979745,6.85113072162822,551.825496042147,82.0760908117518,134.162195911631,0.72
4251,Cedar,Cedrus libani,22.5364167414886,893.860726547427,300.693273127545,428.602506534662,50.3393936529756,843.521332894452,45.6908888467967,3.0267513440038,446.930363273714,15.7795041310601,567.569516692311,0.56
4252,Fir,Abies alba,23.8742832916656,1065.69234600756,175.48893238185,68.4496113914065,346.994496844709,718.697849162854,44.2904404063889,6.396054346596,532.846173003782,171.703083296306,398.224502126686,0.42
4253,Cherry,Prunus avium,27.4655934409725,415.759219462052,270.990601275116,820.163951371796,214.332284070551,201.426935391501,50.1911669624253,9.01637357355366,207.879609731026,153.923134370707,216.006761032622,0.72
4254,Redwood,Sequoia sempervirens,22.4926469651299,847.469506156631,376.487310030498,255.020219052676,212.477806098759,634.991700057872,53.5552751174973,8.25633673851556,423.734753078315,84.5998645899817,510.402020299807,0.48
4255,Fir,Abies alba,26.9763384884953,1626.66640633252,32.6906161243096,412.071333779022,318.748916350305,1307.91748998221,45.0771520068463,3.83181496164115,813.333203166258,174.442797810771,551.088614913169,0.42
4256,Willow,Salix alba,21.9237343847547,736.292945686728,145.813913966995,157.130856567528,280.767951570451,455.524994116277,47.2762505183556,8.03142859322979,368.146472843364,173.413262518588,922.509959479794,0.47
4257,Pine,Pinus sylvestris,21.30773890951,1184.46705592796,350.463661944959,796.563069859985,377.582213208079,806.884842719883,45.7636499508317,3.78808487152239,592.233527963981,31.5542504261248,350.162132747937,0.45
4258,Walnut,Juglans regia,23.5450065524538,1906.44019849133,439.060172704048,670.197738218121,91.5733319148421,1814.86686657649,46.9725462543101,5.68489818426674,953.220099245664,93.533516691532,664.121203299146,0.61
4259,Ash,Fraxinus excelsior,33.4610510473838,335.37010634318,47.0240454305895,791.437807818875,89.8438473418355,245.526259001344,70.884401020584,6.01201216958782,167.68505317159,157.073494875804,193.142189097125,0.67
4260,Larch,Larix decidua,27.8067841605937,1042.02833734453,429.799971757457,534.420862968545,43.1867595016956,998.841577842832,62.4086273949095,3.52198619800564,521.014168672264,73.7659006984904,412.473088188563,0.59
4261,Ash,Fraxinus excelsior,25.7113256806355,1376.30211396609,305.251301866956,347.001376841217,24.3465184792876,1351.9555954868,52.0922423011601,4.48031420452279,688.151056983043,107.852742990945,476.213738159277,0.67
4262,Pine,Pinus sylvestris,45.281994017957,1960.43282733299,430.420298683457,422.384996293113,338.061625808477,1622.37120152451,79.0388847080162,12.7509951650111,980.216413666494,101.110738997813,108.138787327334,0.45
4263,Redwood,Sequoia sempervirens,27.1851497117022,1596.13528088666,65.8520849002525,556.336945248768,282.031268775463,1314.1040121112,56.3162735704346,3.51498180080984,798.067640443332,149.827229608782,795.368246315047,0.48
4264,Poplar,Populus tremula,46.850620392574,594.878985197283,452.845359824132,882.542823150288,498.06597519666,96.8130100006238,86.4060004464118,17.7851509911363,297.439492598642,27.7259956370108,658.53015370667,0.42
4265,Poplar,Populus tremula,33.0116072247958,1308.55222400278,141.079213155899,338.982774759643,42.9310221597552,1265.62120184302,69.1689762765704,8.11356646397129,654.276112001389,73.363489578478,800.318338745274,0.42
4266,Hemlock,Tsuga canadensis,24.4998631824013,1707.97934276052,419.767149242107,805.94273370225,442.563912533224,1265.41543022729,60.1882026347579,3.97953020313882,853.989671380259,163.133493696805,270.493883569725,0.45
4267,Maple,Acer saccharum,26.4628397171291,1765.63733131625,39.493003077805,842.533450981136,321.191328279674,1444.44600303657,47.1366997947067,6.13912870243187,882.818665658124,84.2403127974831,819.845792511478,0.71
4268,Walnut,Juglans regia,24.2591307128376,861.29024811089,420.835767176468,388.73254256323,78.3225255832076,782.967722527683,47.9055796041299,4.03990658507384,430.645124055445,48.9397473679855,900.720741541591,0.61
4269,Poplar,Populus tremula,32.482336131015,539.94441058021,85.4925640183501,491.2986813928,242.729777619243,297.214632960968,64.1797939762012,5.77980226472744,269.972205290105,135.801957179792,917.074729653541,0.42
4270,Fir,Abies alba,29.295427648353,1662.68277931958,125.171971498057,848.92328788992,265.07326066494,1397.60951865464,49.6177436515856,8.38204319514453,831.341389659792,72.0470098103397,386.972342838999,0.42
4271,Locust,Robinia pseudoacacia,39.9687773874932,1483.81826449186,34.7807116946205,912.060348386876,317.079019509256,1166.7392449826,54.9287449438531,5.48620236468334,741.909132245928,39.5830342406407,359.236561809666,0.69
4272,Oak,Quercus robur,31.085843413398,432.924087299034,466.199977870565,678.665619844105,459.050602428615,-26.1265151295811,52.3398098321872,9.0295857042332,216.462043649517,153.800373175181,683.845778810792,0.7
4273,Redwood,Sequoia sempervirens,26.2760948993073,1254.183557746,345.645335351583,560.324391478207,351.928399205208,902.255158540793,50.3477830856255,10.5473332627089,627.091778873,197.481756391935,487.890347628854,0.48
4274,Beech,Fagus sylvatica,31.161823871368,185.048032202758,157.631985615008,594.145460543223,403.18559397012,-218.137561767362,76.0682179404459,9.61357062885383,92.5240161013789,178.599471715279,252.199020946864,0.67
4275,Magnolia,Magnolia grandiflora,28.5757335359,943.898986000568,41.4131016936153,775.031460484024,395.100287571549,548.798698429018,49.7350192897497,6.97555911419508,471.949493000284,143.067691556644,254.253388918005,0.6
4276,Cherry,Prunus avium,20.8047746818081,189.978097728454,156.935841250233,856.07021265896,234.217992611229,-44.2398948827758,42.7718110470475,3.19986006154288,94.9890488642268,132.438421465922,538.103397353552,0.72
4277,Fir,Abies alba,41.6673085539226,1406.749828998,161.711023100652,904.645644116681,473.526621609926,933.223207388073,79.5608700840473,13.6755395436034,703.374914499,26.9441404356621,624.252396810334,0.42
4278,Locust,Robinia pseudoacacia,21.4467774482288,1610.89502370451,132.298169003334,900.540541426744,31.0834999755025,1579.811523729,53.0025307658385,3.80079729577631,805.447511852253,138.205955373123,511.600941151846,0.69
4279,Beech,Fagus sylvatica,28.9265539551011,1432.80622705352,494.018498784862,935.563138942234,141.073754541576,1291.73247251194,55.435435512893,7.14281734961505,716.403113526758,84.2689238744788,184.686261194292,0.67
4280,Spruce,Picea abies,30.2642402930553,1724.63439977728,202.635685333516,859.697049192619,272.106130942702,1452.52826883458,41.7011985671975,5.99467788159809,862.317199888639,108.073245973792,793.739859596826,0.43
4281,Cedar,Cedrus libani,37.3378751528156,258.587088412605,425.89189001359,574.693777319044,418.283268846571,-159.696180433966,80.2294579316836,7.46367230627505,129.293544206303,166.324805419426,114.851357066073,0.56
4282,Fir,Abies alba,31.2161680662028,169.230157835409,164.948236572091,241.738566500135,296.60699415952,-127.376836324111,62.8002229023869,8.44389036470812,84.6150789177045,138.673518807627,313.502143905498,0.42
4283,Fir,Abies alba,28.6196185204312,742.022774415091,61.6538632195443,428.87217476964,220.02433270216,521.998441712931,61.8444097165306,4.32656075596988,371.011387207545,64.098447393626,680.667403200641,0.42
4284,Fir,Abies alba,24.1806558545292,1156.55369609594,209.727493475657,226.114455563948,398.272665031254,758.281031064689,49.5231680531472,6.29512531675894,578.276848047972,124.46802985156,531.290472787805,0.42
4285,Cedar,Cedrus libani,25.019746748323,1553.70102089364,254.954949091189,514.409618626814,47.8887320309877,1505.81228886265,68.903360395692,4.83183170436892,776.85051044682,73.8637034455314,928.840560617391,0.56
4286,Pine,Pinus sylvestris,32.8926646967348,1438.45647857524,175.59781771386,179.099792428315,460.449771173298,978.006707401946,60.3946564662453,12.6577708838377,719.228239287622,151.505530569702,574.749044957571,0.45
4287,Willow,Salix alba,31.1850744481856,1498.86180798057,445.346616304014,455.067507899366,290.690981410444,1208.17082657013,56.9565938569419,3.38562357055531,749.430903990287,43.490217931103,674.41204241477,0.47
4288,Maple,Acer saccharum,26.1403179013728,1314.61572402623,343.823624351062,764.020558353513,170.359465070069,1144.25625895616,45.3271029494826,5.14224673625138,657.307862013113,17.2314062248915,582.776170782745,0.71
4289,Beech,Fagus sylvatica,22.3247463543772,391.450121160597,55.4486484336667,117.863362189382,343.393408730626,48.0567124299705,53.5864962925905,3.81267289842814,195.725060580298,157.141713623423,174.769988586195,0.67
4290,Magnolia,Magnolia grandiflora,43.017080717827,989.542876952328,54.4519388605841,264.174407138489,454.696148075163,534.846728877164,92.0193438719348,10.4854095769426,494.771438476164,56.656021757517,287.60402899934,0.6
4291,Oak,Quercus robur,26.9815770086216,1138.66492053494,422.59756218642,337.209059717134,305.131868012249,833.533052522689,45.1662765929659,6.67176765115262,569.332460267469,130.347648775205,76.5004648361355,0.7
4292,Maple,Acer saccharum,40.536102187833,1531.30027677398,452.305282959715,533.78725348739,333.249311000109,1198.05096577387,61.0339649725744,11.2514315142109,765.650138386991,125.035360502079,893.611008615699,0.71
4293,Locust,Robinia pseudoacacia,28.1663645426104,507.332552969456,429.505383225624,92.6765523152426,28.1412121281028,479.191340841353,58.3719956149456,4.33875154486955,253.666276484728,186.683154534549,476.321132993326,0.69
4294,Hemlock,Tsuga canadensis,37.2229207708381,1842.98751440365,482.331325216219,174.627856002189,326.786759719253,1516.2007546844,65.8441841837705,11.9707364263148,921.493757201824,49.1282645030878,94.8410600773059,0.45
4295,Locust,Robinia pseudoacacia,27.2928659578791,1980.57209549006,437.443647885229,646.241796424147,63.65498483181,1916.91711065825,60.1289597567789,6.60387676464157,990.28604774503,157.220444516279,968.268112081569,0.69
4296,Poplar,Populus tremula,32.3046227610903,1329.64329323731,46.4258737466298,506.764648307581,56.7487978562713,1272.89449538104,61.1820540560883,14.0647782407534,664.821646618657,34.6044753910974,57.0379824959673,0.42
4297,Yew,Taxus baccata,34.665661616982,851.576227950864,340.157465150114,416.603303805459,352.429505251348,499.146722699516,62.0770570880164,8.60625108422461,425.788113975432,56.4595800358802,445.47977654729,0.64
4298,Poplar,Populus tremula,22.9208017178784,1068.49009850994,436.272907925304,446.170952706598,278.927106931806,789.562991578132,61.2211925141125,4.71411970743237,534.245049254969,77.2748970519751,313.945386756677,0.42
4299,Poplar,Populus tremula,21.7315778251015,1670.98223096691,262.168752532452,477.13288088562,153.490198291838,1517.49203267507,50.9854882829259,5.62359844574472,835.491115483455,147.51946332166,87.9658095072955,0.42
4300,Ash,Fraxinus excelsior,29.789423103038,1403.94040434621,188.806338210125,524.305714585353,490.117139704525,913.823264641687,62.4633365921031,4.1263851130464,701.970202173106,187.49681849964,136.170357919764,0.67
4301,Pine,Pinus sylvestris,33.9093749234667,1403.61430612393,392.014683682937,932.925046712626,155.607415512204,1248.00689061172,66.5403093238902,9.15703113422269,701.807153061964,146.049175944645,239.428170584142,0.45
4302,Spruce,Picea abies,32.0377405187119,750.260999589227,445.599784974474,997.516268573236,205.106254629791,545.154744959436,51.2836482897361,6.66824402934523,375.130499794614,167.423885001335,156.190976256039,0.43
4303,Pine,Pinus sylvestris,23.8096380474935,768.771781935357,344.73547702888,639.204247458838,431.570567861199,337.201214074157,40.0322071067574,6.36899154481724,384.385890967678,20.4623498162255,439.147805585526,0.45
4304,Pine,Pinus sylvestris,22.2094622269909,1375.01317246351,404.017993512098,451.884986984078,31.0709773004055,1343.94219516311,68.3208496650879,3.51160213055086,687.506586231757,30.5993358022533,993.936601281166,0.45
4305,Pine,Pinus sylvestris,24.9782941857667,945.331436325796,401.472735358402,86.7842254578136,238.2376832515,707.093753074296,53.11460020729,5.70844926249828,472.665718162898,180.077027366497,958.187205984723,0.45
4306,Cedar,Cedrus libani,39.1468057264154,338.4682566626,68.9348510210402,586.896215903107,230.145177133381,108.323079529218,74.8146949031445,8.2067940126788,169.2341283313,135.835813933518,448.938388144597,0.56
4307,Poplar,Populus tremula,23.4463806090568,497.19824208878,350.658578583971,663.664466806222,166.962886117399,330.235355971381,42.4648013913795,4.9135420516719,248.59912104439,119.422985403799,81.4395026769489,0.42
4308,Larch,Larix decidua,28.6177459490159,549.107019999065,320.708101748023,407.231816882268,77.3186471685767,471.788372830488,45.9686597447571,8.30328233530747,274.553509999532,113.089350215159,753.965705016162,0.59
4309,Cherry,Prunus avium,30.1811734029285,985.298845381476,358.328574472107,515.031179273501,253.682440891862,731.616404489614,48.9546897269711,8.60135790428975,492.649422690738,181.821840601042,512.717535637785,0.72
4310,Willow,Salix alba,28.7673158771237,987.407245649956,161.045838757418,87.0990514406003,175.171115361154,812.236130288802,40.661033992287,6.85734338555081,493.703622824978,89.0321166370995,803.739157307427,0.47
4311,Cedar,Cedrus libani,42.9561298222954,1728.62491102424,217.234071693383,876.598491857294,211.683457158506,1516.94145386573,73.6227053626548,10.5638461778625,864.312455512118,130.579869118519,167.531831713859,0.56
4312,Spruce,Picea abies,29.6553668744357,1379.08325472381,194.267025012523,459.138176310807,485.616422146559,893.466832577251,63.2252501797584,4.16849471762736,689.541627361905,63.8561170268804,199.176376918331,0.43
4313,Fir,Abies alba,33.4547444149985,1711.2148528453,393.647097172216,320.402968360577,165.327633693814,1545.88721915148,64.4395810722389,10.689937076875,855.607426422648,167.107873312198,942.942485690583,0.42
4314,Yew,Taxus baccata,20.1513264115997,134.780071396381,92.3961575631984,816.380347940139,392.087337709963,-257.307266313583,43.8423297840209,5.74009162788055,67.3900356981903,70.3964203502983,630.721313029062,0.64
4315,Yew,Taxus baccata,21.3939915607223,1076.89856984653,238.15809214022,534.605347958859,115.875154212117,961.023415634409,47.3621762768372,3.79093452279887,538.449284923263,75.85501186084,884.778365574311,0.64
4316,Cedar,Cedrus libani,25.2274867147261,1648.24840833899,137.954420573078,500.067662890069,460.623961314559,1187.62444702443,56.2160013819971,9.8151842426386,824.124204169493,26.5395591850393,330.499295983464,0.56
4317,Ash,Fraxinus excelsior,28.1484677260557,1657.63275718782,495.904714469798,374.703705229331,264.003158286214,1393.62959890161,57.6919667958437,3.31064151622821,828.81637859391,24.5432059769519,545.220580592286,0.67
4318,Pine,Pinus sylvestris,26.0436306347542,1539.34100396,149.974644829053,485.347501642536,238.919470719993,1300.42153324001,49.826949445795,6.6813559424265,769.670501979999,19.4323902390897,381.561792630237,0.45
4319,Fir,Abies alba,41.1647245585377,351.098622521386,329.630931760184,134.85134774819,478.505480028689,-127.406857507303,72.4368580261505,11.4501303634299,175.549311260693,119.054348445497,76.249376044143,0.42
4320,Cherry,Prunus avium,26.2859206428469,1025.80315694213,239.566224475857,376.870549190789,343.719665035605,682.083491906524,51.4156502094677,5.5452939047562,512.901578471065,129.62744473014,637.379355449229,0.72
4321,Maple,Acer saccharum,27.2834854808613,1022.40011512768,10.7345173042268,918.468566110823,96.7173700407147,925.68274508696,63.2461560460921,8.61713509432365,511.200057563838,73.031373906415,768.619093031157,0.71
4322,Spruce,Picea abies,22.5454542140849,1978.41176134534,220.397496079095,241.479725914542,284.092458114028,1694.31930323131,42.0502700299553,4.3221536895991,989.205880672671,188.192003977019,105.018859833945,0.43
4323,Willow,Salix alba,34.1231313262492,1013.14948350191,212.412668743636,406.168115127366,32.9630661010742,980.186417400837,72.5800258208546,8.19388261181209,506.574741750956,184.087324510328,894.204256171361,0.47
4324,Oak,Quercus robur,26.7516939629942,853.900744137354,426.952292541973,454.024824197404,87.2521172836423,766.648626853712,45.8897099246005,3.73805343869877,426.950372068677,173.539074088912,972.898951871321,0.7
4325,Redwood,Sequoia sempervirens,27.7054225957621,774.62304525543,475.741828968748,544.944382412359,308.975417539477,465.647627715953,55.3533569913852,9.16262203361602,387.311522627715,69.7529813577421,997.662173316348,0.48
4326,Hemlock,Tsuga canadensis,21.3482978303966,1818.2363050757,210.991969951428,62.3943681363016,43.6849128827453,1774.55139219295,48.0809030973655,4.88768748340583,909.118152537849,119.049006374553,951.041344471741,0.45
4327,Willow,Salix alba,31.0822148544809,619.132424797863,257.053768667392,835.136407997925,254.298057369888,364.834367427975,48.3208796538268,4.73983632834333,309.566212398931,179.54043797683,743.370705877896,0.47
4328,Beech,Fagus sylvatica,26.1799028424927,1945.3616298968,300.112651905511,143.992386804894,202.066554427147,1743.29507546965,65.4883776021144,14.2943238799191,972.680814948399,69.3051060987636,79.6507704420947,0.67
4329,Willow,Salix alba,30.2280444610167,722.494229744188,221.504729045555,314.555953198578,291.302825473249,431.19140427094,84.0565401729236,9.52912916249997,361.247114872094,130.556961225811,541.170973808039,0.47
4330,Yew,Taxus baccata,25.4240085170942,814.647992677055,60.3229917516001,297.384663356934,309.810420610011,504.837572067045,45.8357895138216,3.71999903792889,407.323996338528,125.885542612523,286.721276747994,0.64
4331,Yew,Taxus baccata,21.4530722490379,316.088623716496,377.781458599493,582.378978398629,323.525953963399,-7.437330246903,54.7035790724259,5.28593035097648,158.044311858248,88.8403201522306,80.687124596443,0.64
4332,Spruce,Picea abies,42.7860565684858,1359.98877554666,404.410714446567,305.893621349242,404.611829444766,955.376946101896,85.7840972120591,12.4634336593767,679.994387773331,132.633215240203,911.126721091568,0.43
4333,Yew,Taxus baccata,43.0200669139129,824.459066195413,366.717271667439,252.791953308042,351.092089787126,473.366976408288,55.5165325530202,10.9809022442106,412.229533097707,11.2141186674125,879.5491793775,0.64
4334,Spruce,Picea abies,25.2930505246383,420.663460716605,137.411246816628,184.052327449899,86.7317678406835,333.931692875922,51.4843312729031,7.41572665667257,210.331730358303,44.4251160905696,574.044889642391,0.43
4335,Magnolia,Magnolia grandiflora,24.6986021526787,1774.29468773771,378.074426867533,63.997541507706,449.724615104496,1324.57007263321,56.0598654276331,8.96514723201196,887.147343868855,172.970610419288,245.39744227659,0.6
4336,Cedar,Cedrus libani,23.6139550954084,1962.93167327531,352.123775305226,739.762493025046,344.070764742792,1618.86090853252,44.6528137674066,5.2802670177366,981.465836637653,90.8573172497563,783.385935577098,0.56
4337,Poplar,Populus tremula,31.5966412220458,1829.33331103995,310.03647363279,508.590806182474,252.387749217451,1576.9455618225,52.7169242782682,10.563451046515,914.666655519977,113.838287610561,300.489215331618,0.42
4338,Poplar,Populus tremula,22.230760829204,1272.49590868596,492.906144908629,151.978549512569,189.705898948014,1082.79000973795,56.1418262429323,6.38594789408414,636.24795434298,99.647807397414,207.833258667961,0.42
4339,Cypress,Cupressus sempervirens,24.8907232164473,686.83092368301,426.515442179516,303.902423882391,458.894057311118,227.936866371892,45.2109203420428,6.578839192924,343.415461841505,50.6344306119718,608.751388674136,0.47
4340,Birch,Betula pendula,35.4809885231732,1150.9580791695,119.052574904636,382.485945068765,420.759404636919,730.198674532585,72.4724194157444,5.68763246264899,575.479039584752,86.1141822696663,488.101470645051,0.67
4341,Magnolia,Magnolia grandiflora,20.2110421140012,807.741471496411,73.2425828883424,770.352301269304,141.858176402748,665.883295093663,41.7455788793649,3.59424502510637,403.870735748205,173.422519105952,183.00800252473,0.6
4342,Oak,Quercus robur,21.5438411384501,129.644212848507,179.792094379663,348.350198217668,81.794467009604,47.8497458389029,42.4750532891153,4.78562046315414,64.8221064242534,101.360166615341,822.570278553758,0.7
4343,Birch,Betula pendula,28.5764002810661,1344.28539264482,135.838668658398,446.353495877702,56.2702042609453,1288.01518838387,58.7569212500371,6.42467627719352,672.142696322408,130.377849184442,914.887964294758,0.67
4344,Larch,Larix decidua,28.1685500591272,973.608481045812,354.932347089052,758.5800014087,234.906118027866,738.702363017946,44.1762106153097,7.36607087934742,486.804240522906,79.0711299423128,495.66457621986,0.59
4345,Locust,Robinia pseudoacacia,28.2909827272955,1243.84759538807,393.834888278507,234.025871171616,79.1449038311839,1164.70269155689,52.6237403308774,4.53183786230456,621.923797694035,142.47308461694,798.441255395301,0.69
4346,Redwood,Sequoia sempervirens,36.8395765363919,1991.46685143933,196.277064583264,518.415485706646,277.082260996103,1714.38459044322,68.4797061844414,12.2669854825035,995.733425719664,62.2945171664469,740.012251364533,0.48
4347,Cedar,Cedrus libani,30.5503687503034,269.492604327388,128.923634467646,67.0472611440346,409.794367440045,-140.301763112657,56.216243489185,7.01830413421017,134.746302163694,173.365253731608,795.448457449675,0.56
4348,Larch,Larix decidua,26.7582930400616,165.027691237628,429.005199281964,211.959058023058,346.986574158072,-181.958882920444,49.2887226811544,5.50828469846204,82.5138456188142,59.4693066901527,952.189756568987,0.59
4349,Larch,Larix decidua,30.1076758385651,1607.97979943454,134.664543508552,151.268706319388,151.549276858568,1456.43052257597,48.5548276940565,3.8430431494205,803.989899717271,192.503562150523,144.64435033733,0.59
4350,Birch,Betula pendula,25.9459461311391,1294.77549735457,317.27605355205,217.120966897346,231.059354096651,1063.71614325792,59.5822504609752,9.94191492082162,647.387748677284,37.6768666901626,968.843763379846,0.67
4351,Beech,Fagus sylvatica,23.7629650123318,1265.46526059974,359.475871375762,732.867087039631,158.951879702508,1106.51338089723,43.5896311315619,5.32054366525753,632.73263029987,10.8968056342565,934.196003770921,0.67
4352,Locust,Robinia pseudoacacia,20.6452616037255,734.553729067557,304.165505850688,650.603962445166,270.23472789675,464.319001170807,44.6230737923335,3.28972103032203,367.276864533778,121.102396468632,908.231110766064,0.69
4353,Cherry,Prunus avium,28.9206742839505,1387.64233018737,351.105993404053,433.042990532704,347.246642485261,1040.39568770211,72.9020829352314,5.59371508614567,693.821165093686,77.0028839912266,357.991647114977,0.72
4354,Magnolia,Magnolia grandiflora,42.596045324816,463.056873716414,104.701479566284,823.435908998363,336.234344877303,126.822528839111,77.343877938665,15.6595737550359,231.528436858207,66.4219984435476,138.135220832191,0.6
4355,Birch,Betula pendula,22.1056247876647,521.381780179217,201.705097742379,995.18943100702,177.574452757835,343.807327421382,45.6998374999871,4.52199795412593,260.690890089609,46.4282434363849,334.487159154378,0.67
4356,Hemlock,Tsuga canadensis,33.4026909701604,178.723946190439,19.0482816915028,485.373320162762,227.891348525882,-49.1674023354426,68.3507541314643,5.39947688528116,89.3619730952196,196.382043766789,227.27716001682,0.45
4357,Maple,Acer saccharum,24.8507498456009,1253.95583205391,329.051130709704,818.412989610806,65.795385055244,1188.16044699866,55.1985623036706,3.47095467797284,626.977916026954,51.6599810938351,570.91165187303,0.71
4358,Locust,Robinia pseudoacacia,24.9892122647077,456.342929508537,251.197725748643,501.445828762371,318.411399126053,137.931530382484,41.962674483069,5.02854571527967,228.171464754269,28.1763615296222,957.434061926324,0.69
4359,Ash,Fraxinus excelsior,39.5896334494814,564.272136101499,218.481788444333,937.555167637765,280.435737073421,283.836399028078,74.7387869186604,10.966847814868,282.13606805075,36.0223585553467,146.359398285858,0.67
4360,Locust,Robinia pseudoacacia,29.7068792636744,124.792294763029,107.460540779866,234.55567616038,493.358519785106,-368.566225022078,41.1108523917125,11.193356812878,62.3961473815143,167.912946557626,154.297343094368,0.69
4361,Cedar,Cedrus libani,23.6050594074977,1877.1459448617,309.322872243356,119.380432390608,71.1180678009987,1806.0278770607,45.0420713164418,10.1675253637032,938.572972430848,135.349438188132,547.202395659406,0.56
4362,Walnut,Juglans regia,28.3735536130712,1751.55534821097,277.356985190418,178.965800045989,463.848509863019,1287.70683834795,59.2536576336535,9.34807813187549,875.777674105484,22.2940126457252,191.579679795541,0.61
4363,Redwood,Sequoia sempervirens,26.2734971750258,1338.2950221654,318.909503864124,384.55273413565,90.7828556373715,1247.51216652803,59.0662027202341,11.203849720497,669.147511082701,16.9269864819944,927.72971461527,0.48
4364,Oak,Quercus robur,24.1765200940593,1346.58301179297,286.240248114336,289.019856078085,31.902247518301,1314.68076427467,47.5178168364396,4.71810217391888,673.291505896486,125.526369230356,242.359366919845,0.7
4365,Pine,Pinus sylvestris,26.3500069647803,1024.92870923597,269.353745123371,145.951509196311,91.7547037824988,933.174005453475,64.2459901654791,6.94084165595405,512.464354617987,134.041552192066,214.805400907062,0.45
4366,Maple,Acer saccharum,27.0560756167815,1923.91699915752,190.646068912465,389.537400193512,448.749900572002,1475.16709858552,55.0214978052034,8.43531788215643,961.958499578759,155.5293790414,61.4651015843265,0.71
4367,Oak,Quercus robur,20.8382029810834,1285.24138533976,253.452486873139,142.802414821927,219.824325181544,1065.41706015822,41.9596447340519,4.5999708169604,642.62069266988,162.17028740095,493.66073514102,0.7
4368,Cherry,Prunus avium,24.9798809697476,331.653743516654,434.997265525162,394.549801154062,38.497134745121,293.156608771533,55.9447104699809,4.44953881290401,165.826871758327,105.03837347962,607.671913260128,0.72
4369,Redwood,Sequoia sempervirens,20.3189066830515,222.149694780819,452.947863242589,722.933900763746,22.0201422646642,200.129552516155,65.0260250731132,7.66969810744322,111.07484739041,58.7888040998951,295.873156283051,0.48
4370,Redwood,Sequoia sempervirens,21.0429999253046,1154.72385166213,234.585872415919,66.8924831785262,363.185082711279,791.53876895085,41.4265131156737,4.43805636338351,577.361925831065,10.8920964738354,223.315622552764,0.48
4371,Poplar,Populus tremula,24.8437178243043,675.863181077875,121.471649054438,920.694698486477,462.076776586473,213.786404491402,54.4506833068805,6.43902862328923,337.931590538938,191.616416110191,134.646721940953,0.42
4372,Pine,Pinus sylvestris,23.7490277805949,1565.68261166103,337.087414027192,183.562267047819,452.235396653414,1113.44721500762,46.7060622008584,7.53928318298543,782.841305830516,108.226389396004,457.230959041044,0.45
4373,Willow,Salix alba,22.9982849698839,802.301198779605,257.23345503211,868.561697856057,212.536785081029,589.764413698576,59.6502727895778,8.99838010955691,401.150599389803,28.1994883110747,844.631045940332,0.47
4374,Ash,Fraxinus excelsior,30.5613545877566,127.228544629179,391.778642896097,379.419261112344,387.34686229378,-260.118317664601,63.7652253268304,7.48678500954964,63.6142723145895,83.1505082501099,453.179679403547,0.67
4375,Walnut,Juglans regia,20.4736432649391,1690.35090191755,206.455326594878,632.959431421477,56.3538067042828,1633.99709521327,43.8648848657603,4.48511561790104,845.175450958777,19.8148486413993,132.751760759857,0.61
4376,Redwood,Sequoia sempervirens,47.0372152460491,334.367303480394,321.929279235192,901.02657508105,111.73522952944,222.632073950954,112.240242483124,16.6021533675919,167.183651740197,115.72431080509,794.934571662452,0.48
4377,Willow,Salix alba,22.0413082664027,812.711498816498,44.5184705057181,809.603207791224,306.926321387291,505.785177429207,44.0668000875046,5.03921508558407,406.355749408249,90.6787091656588,882.709161564708,0.47
4378,Larch,Larix decidua,51.0431149662736,816.396746085957,358.832135391422,603.483195335139,81.0640610381961,735.332685047761,83.354669502245,16.8681532662736,408.198373042978,187.879857169464,766.300892014988,0.59
4379,Redwood,Sequoia sempervirens,22.5415004190427,530.48853802029,30.7921368838288,812.76084050769,341.95531476289,188.5332232574,42.4820712189815,3.07323494463147,265.244269010145,134.60269348463,699.166894727387,0.48
4380,Yew,Taxus baccata,35.2953762329144,690.907143498771,152.471686501522,351.460060058162,119.805931076407,571.101212422363,67.458065414674,10.1284642076489,345.453571749385,73.423575158231,881.446441146545,0.64
4381,Larch,Larix decidua,33.2960022032627,401.542932540178,169.415517533198,93.0860888212919,496.49835690856,-94.9554243683815,72.8893408461102,7.77199942263434,200.771466270089,174.588601647411,262.500018835999,0.59
4382,Poplar,Populus tremula,32.3185367128937,1807.06215233076,329.260287233628,791.34016543394,99.4943019375205,1707.56785039324,49.8054518173718,6.31409896086045,903.531076165382,158.448653195519,141.59663511673,0.42
4383,Willow,Salix alba,35.5256206941078,262.92695812881,63.5930196149275,390.786941279657,171.847149170935,91.0798089578748,62.9202684660153,9.85194177796337,131.463479064405,41.1622875579633,173.840961139649,0.47
4384,Walnut,Juglans regia,35.0258465084326,1736.9725040393,205.142072786111,425.741481338628,479.511351659894,1257.4611523794,80.7103387228684,8.81073737809633,868.486252019648,114.207421448082,606.435530935414,0.61
